direccion|precio_uf|metros_cuadrados|dormitorios|banios|latitude|longitude|url
San Isidro 154, Santa Isabel, Santiago, RM (Metropolitana)|3400|55|3|2|-33.4441941|-70.6444848|https://www.portalinmobiliario.com/MLC-2383554278-departamento-calle-san-isidro-santiago-silvia-alpha-amp-_JM#position=18&search_layout=grid&type=item&tracking_id=1876426f-c6ea-4154-89ed-ecf6891ff8ae
Catedral / Av. Brasil, Barrio Brasil, Santiago, RM (Metropolitana)|2165|45|2|1|-33.438521|-70.6632466|https://www.portalinmobiliario.com/MLC-1986256474-venta-departamento-santiago-barrio-brasil-metro-santa-ana-_JM#position=34&search_layout=grid&type=item&tracking_id=1bdbfddc-f1a0-4b7b-ae67-70a318523365
Lord Cochrane / Parque Almagro, Bulnes, Santiago, RM (Metropolitana)|2850|46|2|1|-33.449341|-70.6550924|https://www.portalinmobiliario.com/MLC-2117660852-departamento-lord-cochrane-parque-almagro-id-98592-_JM#position=47&search_layout=grid&type=item&tracking_id=dd130a03-46fa-4ccd-b0ee-25e6c9cee5a7
Metro Toesca, Parque Almagro, Santiago, RM (Metropolitana)|2000|32|0|0|-33.4531187|-70.65685|https://www.portalinmobiliario.com/MLC-1475867669-metro-toesca-_JM#position=47&search_layout=grid&type=item&tracking_id=0c81ca27-5b6d-4e81-a06d-cbca10b4a524
Mapocho/san Martin, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2100|35|1|1|-33.4321141|-70.6582554|https://www.portalinmobiliario.com/MLC-1462038417-venta-departamento-1-dormitorio-1-bano-_JM#position=1&search_layout=grid&type=item&tracking_id=46781530-2038-47ff-9995-a7ec07fbfa02
Libertad 1473, Parque Los Reyes, Santiago, RM (Metropolitana)|2350|68|3|2|-33.4276689|-70.6753235|https://www.portalinmobiliario.com/MLC-2383670560-amplio-y-centrico-depto-3d2b-con-bodega-parque-los-reyes--_JM#position=15&search_layout=grid&type=item&tracking_id=64df58f2-3ec4-45f4-8a50-e80c8a66a26a
Metro Moneda/paseo Bulnes, Bulnes, Santiago, RM (Metropolitana)|2700|43|2|1|-33.4491753|-70.6536751|https://www.portalinmobiliario.com/MLC-2374810592-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=13&search_layout=grid&type=item&tracking_id=028e1403-868e-4d2f-ba9a-cb1e2d4c4752
Compañía De Jesús 1429, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2750|65|2|2|-33.4386557|-70.6573617|https://www.portalinmobiliario.com/MLC-1452993329-rebajado-vendo-buen-dep-2d-2b-pasos-metro-santa-ana-_JM#position=4&search_layout=grid&type=item&tracking_id=b1d873fb-aff6-4adb-ab65-ba5a75f26ed0
Hermoso Dpto 1 Hab 1 Baño Y Bodega., Santa Isabel, Santiago, RM (Metropolitana)|2800|35|1|1|-33.4449435|-70.6355482|https://www.portalinmobiliario.com/MLC-2346798596-hermoso-dpto-1-hab-1-bano-y-bodega-21739-_JM#position=42&search_layout=grid&type=item&tracking_id=ef61270b-cd58-4502-9b81-583dd0b0a3a3
Santa Isabel, Santiago, RM (Metropolitana)|3650|0|3|2|-33.448804|-70.632344|https://www.portalinmobiliario.com/MLC-1471755581-amplio-dpto-en-venta-cuenta-con-3-dormitorios-_JM#position=11&search_layout=grid&type=item&tracking_id=a641bcb9-690b-417a-9aef-71503f226b7a
Metro Los Heroes Y Santa Ana/ Estacionamiento Y Bodega, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2553|46|2|1|-33.4434787|-70.6604474|https://www.portalinmobiliario.com/MLC-2375007336-metro-los-heroes-y-santa-ana-estacionamiento-y-bodega-_JM#position=41&search_layout=grid&type=item&tracking_id=07da5b4d-f244-42bd-8a63-1e01476fcd2e
Metro Santa Ana, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2350|34|1|1|-33.4381033|-70.6599026|https://www.portalinmobiliario.com/MLC-2276263028-vendo-departamento-santiago-centro-2350-uf-1h1b-con-terraza-_JM#position=1&search_layout=grid&type=item&tracking_id=10db1378-c25e-42a5-b41c-9af1cae34928
Catedral, Barrio Yungay, Santiago, RM (Metropolitana)|2300|48|1|1|-33.4401469|-70.6772785|https://www.portalinmobiliario.com/MLC-2076434918-departamento-catedral-id-114763-_JM#position=27&search_layout=grid&type=item&tracking_id=b61a227c-11e1-43a5-8f75-1d77877e37d2
Santa Rosa/tarapaca, Santa Isabel, Santiago, RM (Metropolitana)|3000|61|2|2|-33.4465636|-70.6451377|https://www.portalinmobiliario.com/MLC-2109155188-venta-departamento-santiago-2-dormitorios-estacionamiento-_JM#position=10&search_layout=grid&type=item&tracking_id=696cc160-a6d3-4dac-b97e-d61f40b18e11
Avenida Santa Rosa 325, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|1750|40|1|1|-33.4485063|-70.6450686|https://www.portalinmobiliario.com/MLC-1476543937-vende-depto-1d-y-1b-a-3-cuadras-del-metro-en-santa-rosa-_JM#position=45&search_layout=grid&type=item&tracking_id=b6b4d04f-7990-445d-a5ec-51f01f59d8d1
Agustinas Con Manuel Rodriguez, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3095|54|2|2|-33.4419475|-70.6594285|https://www.portalinmobiliario.com/MLC-2150796856-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=6&search_layout=grid&type=item&tracking_id=139930be-c85f-41a0-af1f-a7c904327274
General Mackenna, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1800|37|1|1|-33.4334366|-70.6549088|https://www.portalinmobiliario.com/MLC-2240571122-departamento-general-mackenna-id-18512-_JM#position=11&search_layout=grid&type=item&tracking_id=696cc160-a6d3-4dac-b97e-d61f40b18e11
|0|0|0|0|||https://www.portalinmobiliario.com/MLC-2381909668-tarapaca-serrano-_JM#position=40&search_layout=grid&type=item&tracking_id=a68ff074-f63f-473d-989f-fc0b4c4b2072
.,, San Diego, Santiago, RM (Metropolitana)|2750|55|2|1|-33.4485677|-70.6452174|https://www.portalinmobiliario.com/MLC-1467770073-departamento-vista-despejada-estacionamiento-y-bodega-_JM#position=15&search_layout=grid&type=item&tracking_id=e0382dc1-7054-48a8-bb2d-ff92fc77274d
Avenida Vicuña Mackenna 1207, Ñuñoa, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1570|30|1|1|-33.4569461|-70.6296562|https://www.portalinmobiliario.com/MLC-2178860478-vendo-depto-1d1b-nunoa-_JM#position=48&search_layout=grid&type=item&tracking_id=1feaef49-5309-41cc-939b-0b2cd2306cac
C34374 - 106-venta Departamento Portal Fernandez Concha - 1d1b, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1250|24|1|1|-33.4385604|-70.6503759|https://www.portalinmobiliario.com/MLC-1470977833-c34374-106-venta-departamento-portal-fernandez-concha-1d1b-_JM#position=15&search_layout=grid&type=item&tracking_id=139930be-c85f-41a0-af1f-a7c904327274
(fnb) Aldunate Esquina Eyzaguirre, Parque Almagro, Santiago, RM (Metropolitana)|2877|35|1|1|-33.4537621|-70.6549848|https://www.portalinmobiliario.com/MLC-1441237163-departamento-en-venta-de-1d431b-santiago-_JM#position=24&search_layout=grid&type=item&tracking_id=d055177d-acc3-4715-9fd0-810727db43a5
Avenida Vicuña Mackenna 600 - 900, Santiago, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)|3900|70|3|2|-33.4530321|-70.6308303|https://www.portalinmobiliario.com/MLC-2352239582-metro-irarrazabal-con-estacionamiento-y-bodega-3d-y-2b-_JM#position=18&search_layout=grid&type=item&tracking_id=5090c801-a348-4ef4-897e-65f0e260d8b6
Coquimbo 14, Santiago, Ñuñoa, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2150|28|1|1|-33.4534014|-70.6308113|https://www.portalinmobiliario.com/MLC-2247149014-departamento-en-excelente-ubicacion-_JM#position=3&search_layout=grid&type=item&tracking_id=4b872dc1-63ee-4ec3-ab22-0e29dcb93d4f
Huérfanos - Gral. Bulnes, Barrio Yungay, Santiago, RM (Metropolitana)|2623|26|1|1|-33.4421928|-70.669851|https://www.portalinmobiliario.com/MLC-2271153912-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=8&search_layout=grid&type=item&tracking_id=67659ac7-5865-4e7f-a9e2-d9047a6d9a6d
Departamento En Venta En Santiago Centro, San Diego, Santiago, RM (Metropolitana)|1746|31|1|1|-33.4496972|-70.6469821|https://www.portalinmobiliario.com/MLC-2068918768-departamento-en-venta-en-santiago-_JM#position=43&search_layout=grid&type=item&tracking_id=0622dfbd-7753-4981-b918-d3fdfe03f135
Santa Victoria 280, Santa Isabel, Santiago, RM (Metropolitana)|1558|32|1|1|-33.4471789|-70.635319|https://www.portalinmobiliario.com/MLC-2276079458-departamento-en-venta-de-1-dormitorio-comuna-santiago-_JM#position=45&search_layout=grid&type=item&tracking_id=5f3427cd-b8da-4a35-aa22-08f3211398f4
Vicuña Mackenna, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2123|40|2|1|-33.4664034|-70.6270115|https://www.portalinmobiliario.com/MLC-1471553011-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=16&search_layout=grid&type=item&tracking_id=84c27398-c5c1-449f-b543-ec3b2ad13dae
Marín 145, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3500|52|2|2|-33.4455741|-70.6345217|https://www.portalinmobiliario.com/MLC-1470899505-marin-n-145-_JM#position=15&search_layout=grid&type=item&tracking_id=d60e6c37-694c-4d05-9f1b-51f6bc2102dc
Carmen / Argomedo, 0, Barrio Diez de Julio, Santiago, RM (Metropolitana)|3590|77|3|2|-33.4516157|-70.6407562|https://www.portalinmobiliario.com/MLC-2378896790-amplio-depto-de-3-dormitorios-con-estacionamiento-_JM#position=12&search_layout=grid&type=item&tracking_id=ba845553-34b4-438a-bce1-14c3dc04df0d
Calle Vergara / Metro Toesca, Ejército - Toesca, Santiago, RM (Metropolitana)|2808|52|2|2|-33.4541554|-70.6615102|https://www.portalinmobiliario.com/MLC-1476528985-departamento-en-venta-de-2-dorm-1-bodega-en-santiago-_JM#position=12&search_layout=grid&type=item&tracking_id=6e3687e4-55ff-4950-ba01-447ca3ee5f7b
|0|0|0|0|||https://www.portalinmobiliario.com/MLC-2373201560-depto-con-1d-1b-y-bodega-a-pasos-del-metro-santa-ana-_JM#position=3&search_layout=grid&type=item&tracking_id=e468ac46-7985-4564-a354-7d033d847bf0
Lira 499, 1104, Santa Isabel, Santiago, RM (Metropolitana)|2000|39|2|1|-33.44905|-70.63918|https://www.portalinmobiliario.com/MLC-2073568544-excelente-depto-en-santiago-oportunidad-_JM#position=39&search_layout=grid&type=item&tracking_id=4f2f3afc-fd1f-4279-ad64-dd088f01bc11
Curicó 372, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2090|43|1|1|-33.4452322|-70.6391762|https://www.portalinmobiliario.com/MLC-2174842816-curico-con-lira-amplio-y-renovado-_JM#position=13&search_layout=grid&type=item&tracking_id=1ea50ae8-cf68-41d7-8be0-18e64d4a743f
3dormitorios Amplios, Estacionamiento &#43; Bodega, San Diego, Santiago, RM (Metropolitana)|3305|71|3|2|-33.4502243|-70.6454968|https://www.portalinmobiliario.com/MLC-1476500599-departamento-en-venta-de-3-dorm-en-santiago-_JM#position=29&search_layout=grid&type=item&tracking_id=976b7e28-2715-4122-a02d-333000b0d300
Avenida Santa Rosa 300 - 600, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|3570|61|2|2|-33.4485063|-70.6450686|https://www.portalinmobiliario.com/MLC-1472090515-depto-2d-2b-estacionamiento-y-bodega-metro-santa-lucia-_JM#position=27&search_layout=grid&type=item&tracking_id=72e2b5c7-ee9b-47b9-b4be-5de6ade046d0
San Martín, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2418|43|2|2|-33.4353492|-70.6585272|https://www.portalinmobiliario.com/MLC-2371409128-departamento-san-martin-id-118632-_JM#position=42&search_layout=grid&type=item&tracking_id=c90c8392-2534-4859-ae8c-cdf6a80846da
Cóndor, Parque Almagro, Santiago, RM (Metropolitana)|1990|32|1|1|-33.4504459|-70.650784|https://www.portalinmobiliario.com/MLC-1454808533-departamento-condor-id-101237-_JM#position=25&search_layout=grid&type=item&tracking_id=696cc160-a6d3-4dac-b97e-d61f40b18e11
Arturo Prat/eleuterio Ramirez, San Diego, Santiago, RM (Metropolitana)|1800|32|1|1|-33.4493766|-70.6490513|https://www.portalinmobiliario.com/MLC-1463600037-venta-departamento-santiago-centro-1-dormitorio-1-bano-_JM#position=14&search_layout=grid&type=item&tracking_id=50b8513f-2206-4e0d-8b15-0439a177dab8
Santo Domingo 1325, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3000|56|1|1|-33.4367033|-70.6563064|https://www.portalinmobiliario.com/MLC-1471729081-espectacular-dpto-en-venta-a-dos-cuadras-del-metro-sta-ana-_JM#position=23&search_layout=grid&type=item&tracking_id=10db1378-c25e-42a5-b41c-9af1cae34928
Claudio Gay 1728, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|1970|35|1|1|-33.4541778|-70.6590537|https://www.portalinmobiliario.com/MLC-2244558464-departamento-movistar-arena-_JM#position=14&search_layout=grid&type=item&tracking_id=b05586f8-2e03-41b0-89b8-331f8affd440
Plaza De Bolsillo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2350|52|2|2|-33.4367649|-70.6548365|https://www.portalinmobiliario.com/MLC-1457861251-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=35&search_layout=grid&type=item&tracking_id=c8438234-aa78-4abf-bca7-0237e04d9eb6
Sta Victoria 300 - 600, Santiago, Región Metropolitana, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3100|48|2|2|-33.4488464|-70.6428429|https://www.portalinmobiliario.com/MLC-2109825196-dpto-tipo-mariposa-estac-y-bodega-_JM#position=19&search_layout=grid&type=item&tracking_id=68af4bd7-e50c-4466-9cc9-6981513ff78d
Coquimbo 0 - 200, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2203|37|2|1|-33.4536197|-70.6313835|https://www.portalinmobiliario.com/MLC-2209833436-metro-irarrazaval-l3-y-l5-2-dormitorios-_JM#position=22&search_layout=grid&type=item&tracking_id=b9c42142-432a-4b34-879f-6f4a7bb0a619
Avenida Portugal 810, Santiago, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2820|65|2|2|-33.4528418|-70.6339946|https://www.portalinmobiliario.com/MLC-2095542684-portugal-810-dp-1809-_JM#position=35&search_layout=grid&type=item&tracking_id=4f4e1fc5-3644-4d6e-a5dc-89174a8d85c2
Gorbea / Avenida España, Barrio República, Santiago, RM (Metropolitana)|1881|37|1|1|-33.4542672|-70.6707311|https://www.portalinmobiliario.com/MLC-2381794934-gorbea-avenida-espana-_JM#position=44&search_layout=grid&type=item&tracking_id=dfa401a5-9e9e-4e75-8e65-fc63d4cbde22
Dpto. Venta Roberto Espinoza Metro. P. O”higgin, 0, Parque Almagro, Santiago, RM (Metropolitana)|2000|33|1|1|-33.458378|-70.652877|https://www.portalinmobiliario.com/MLC-1434970701-dpto-venta-roberto-espinoza-metro-p-ohiggins-_JM#position=10&search_layout=grid&type=item&tracking_id=84c27398-c5c1-449f-b543-ec3b2ad13dae
Av. España 77, Barrio República, Santiago, RM (Metropolitana)|1600|27|0|1|-33.4502014|-70.6706469|https://www.portalinmobiliario.com/MLC-2283237480-refv11449-hermoso-departamento-estudio-para-inversion-_JM#position=36&search_layout=grid&type=item&tracking_id=75947e15-7cf0-4f78-a9b2-e1e14f47c5ba
Mario Kreutzberger 1250, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1750|28|1|1|-33.4359289|-70.6587348|https://www.portalinmobiliario.com/MLC-2374805004-1d1b-a-pasos-del-metro-_JM#position=43&search_layout=grid&type=item&tracking_id=6a0541ab-6da3-49a5-9586-47dd564c67b2
Arturo Prat Con Porvenir, San Diego, Santiago, RM (Metropolitana)|2994|60|2|2|-33.4576525|-70.6481219|https://www.portalinmobiliario.com/MLC-1477535077-departamento-en-venta-en-santiago-2d432b-_JM#position=29&search_layout=grid&type=item&tracking_id=89e952a9-a81f-45d4-83b3-f404e1f577b6
General Gana 1063, Santiago, Chile, Franklin - Biobío, Santiago, RM (Metropolitana)|2200|38|2|2|-33.4707988|-70.6478797|https://www.portalinmobiliario.com/MLC-1461409193-departamento-en-venta-barrio-san-diego-nuble-_JM#position=25&search_layout=grid&type=item&tracking_id=4de0ff12-7d85-4a09-a5bc-23b187016a29
Venta Dpto Santiago, Santa Isabel, Santiago, RM (Metropolitana)|3400|71|2|2|-33.4485628|-70.6373651|https://www.portalinmobiliario.com/MLC-2370812492-venta-dpto-santiago-15338-_JM#position=33&search_layout=grid&type=item&tracking_id=68af4bd7-e50c-4466-9cc9-6981513ff78d
Mac Iver 524, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2400|0|1|1|-33.436569|-70.647308|https://www.portalinmobiliario.com/MLC-1437653137-edificio-mac-iver-piso-15-_JM#position=12&search_layout=grid&type=item&tracking_id=cf516be5-79cc-42a9-9e55-a6a546ba85e4
Paseo Bulnes, Bulnes, Santiago, RM (Metropolitana)|1790|30|1|1|-33.4469821|-70.6520951|https://www.portalinmobiliario.com/MLC-1433196233-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=5&search_layout=grid&type=item&tracking_id=69e6846c-1d9e-4a40-a0cd-386846634b40
Lira // Gral. Jofré, Santa Isabel, Santiago, RM (Metropolitana)|3370|54|2|1|-33.4463733|-70.63985|https://www.portalinmobiliario.com/MLC-2117647932-departamento-lira-gral-jofre-id-82348-_JM#position=25&search_layout=grid&type=item&tracking_id=d50bcaf6-3b54-4598-affe-0fc55aa81089
Santa Isabel 600 - 900, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|2956|57|2|2|-33.4506635|-70.6466959|https://www.portalinmobiliario.com/MLC-1453121071-sta-isabel-san-francisco-_JM#position=48&search_layout=grid&type=item&tracking_id=13777f65-dacc-4b37-b57f-c538378a588b
Parque Forestal, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|17500|295|5|4|-33.4350178|-70.6462729|https://www.portalinmobiliario.com/MLC-1442277681-amplio-dpto-historico-y-exclusivo-frente-al-parque-forestal-_JM#position=11&search_layout=grid&type=item&tracking_id=d570d69c-33a2-4800-936c-b1b7af421e18
Nuevo/ Venta Sin Comision/ Metro Toesca / Cercano Al Parque O Higgins, Ejército - Toesca, Santiago, RM (Metropolitana)|5840|74|2|2|-33.454902|-70.6627284|https://www.portalinmobiliario.com/MLC-1465688003-nuevoventa-sin-comision2d2b-estacionamientometro-toesca-_JM#position=10&search_layout=grid&type=item&tracking_id=7b2638ad-c012-4092-a870-1ec6daa43db2
Eyzaguirre / San Francisco, San Diego, Santiago, RM (Metropolitana)|3699|70|3|2|-33.4520959|-70.6461933|https://www.portalinmobiliario.com/MLC-1478383993-departamento-en-venta-en-santiago-_JM#position=10&search_layout=grid&type=item&tracking_id=21a7b49d-9a90-4875-b5af-f4802f43c525
San Ignacio De Loyola 1372, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|1746|38|1|1|-33.4639588|-70.654837|https://www.portalinmobiliario.com/MLC-2146225030-vendo-departamento-san-ignacio-avda-matta-_JM#position=18&search_layout=grid&type=item&tracking_id=0b350ee6-003c-46f8-a149-4d5d91ea2137
Calle San Ignacio De Loyola 691, Parque Almagro, Santiago, RM (Metropolitana)|2562|32|1|1|-33.454297|-70.6558766|https://www.portalinmobiliario.com/MLC-1452810445-refv12834-venta-1-dormitorio-1-bano-_JM#position=27&search_layout=grid&type=item&tracking_id=fe6fe6ef-64eb-4a62-b350-0ed39423ca2d
Lord Cochrane 181, Bulnes, Santiago, RM (Metropolitana)|2900|47|1|2|-33.4485048|-70.6549422|https://www.portalinmobiliario.com/MLC-2237069406-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=20&search_layout=grid&type=item&tracking_id=5991b0a2-9c87-4b6d-a62d-b9638dc74856
Carmen 1153, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1600|29|1|1|-33.4582427|-70.6394605|https://www.portalinmobiliario.com/MLC-2281776344-en-venta-1d-1b-oferta-imperdible-metro-av-matta-_JM#position=34&search_layout=grid&type=item&tracking_id=5228b278-2f1a-4ecf-86ff-04dc450ac31b
Vergara 583, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|1890|34|1|1|-33.4542775|-70.6614314|https://www.portalinmobiliario.com/MLC-1475724981-gran-opotunidad-vergara-_JM#position=35&search_layout=grid&type=item&tracking_id=d9cf5051-2805-4736-81f7-3a7a95513857
San Antonio/ Merced, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2956|98|4|2|-33.4386818|-70.6485634|https://www.portalinmobiliario.com/MLC-2265123302-venta-departamento-4-dorm-en-santiago-_JM#position=42&search_layout=grid&type=item&tracking_id=70171495-6ecf-41cc-9b60-37e09ca4a4d2
Parque Forestal / Santo Domingo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1612|24|1|1|-33.4361063|-70.6476942|https://www.portalinmobiliario.com/MLC-1452277011-departamento-en-venta-de-1-dorm-en-sector-parque-forestal-_JM#position=27&search_layout=grid&type=item&tracking_id=34983efa-9680-42f4-9f81-377a79c05b49
Parque O'Higgins, Santiago, RM (Metropolitana)|1800|23|1|1|-33.462502|-70.652335|https://www.portalinmobiliario.com/MLC-1470415987-se-vende-departamento-estudio-en-santiago-_JM#position=38&search_layout=grid&type=item&tracking_id=4aad1e5b-ef77-4198-82c2-2fbed9ffeb76
Club Hípico 1500 - 1800, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|2170|47|2|1|-33.4678769|-70.6644792|https://www.portalinmobiliario.com/MLC-1460251123-se-vende-depto-2d-estacionamiento-barrio-universitario-_JM#position=16&search_layout=grid&type=item&tracking_id=ab73074f-879e-47ba-97fc-3ac57689706a
Esperanza 1239, Santiago, Chile, Parque Los Reyes, Santiago, RM (Metropolitana)|1550|35|2|1|-33.4311154|-70.6763751|https://www.portalinmobiliario.com/MLC-2162740396-venta-de-espacioso-y-encantador-departamento-santiago-_JM#position=9&search_layout=grid&type=item&tracking_id=a98e79ca-dc2b-4ac9-bc8f-48ab6449071e
Mario Kreutzberger, 1520, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1800|36|2|1|-33.435917|-70.658941|https://www.portalinmobiliario.com/MLC-2320999214-vive-o-invierte-en-el-centro-_JM#position=10&search_layout=grid&type=item&tracking_id=051b4ada-34bb-4aee-88b0-2b4f22f6e389
Metro Santa Ana//santo Domingo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2800|56|2|2|-33.4364204|-70.6570806|https://www.portalinmobiliario.com/MLC-1451675547-departamento-en-venta-en-santiago-_JM#position=5&search_layout=grid&type=item&tracking_id=46781530-2038-47ff-9995-a7ec07fbfa02
Av. Portugal / General Jofré, Santa Isabel, Santiago, RM (Metropolitana)|3500|60|2|2|-33.4451784|-70.6363311|https://www.portalinmobiliario.com/MLC-1461283365-acogedor-departamento-en-venta-de-2-dorm-en-santiago-centro-_JM#position=16&search_layout=grid&type=item&tracking_id=68af4bd7-e50c-4466-9cc9-6981513ff78d
San Pablo / Teatinos, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3990|80|2|2|-33.4342336|-70.6558907|https://www.portalinmobiliario.com/MLC-1460096377-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=32&search_layout=grid&type=item&tracking_id=cac34015-82c8-48da-84ce-baa4479e3461
Parque Los Reyes, Parque Los Reyes, Santiago, RM (Metropolitana)|1850|45|2|1|-33.4269062|-70.6771483|https://www.portalinmobiliario.com/MLC-1477348377-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=22&search_layout=grid&type=item&tracking_id=64df58f2-3ec4-45f4-8a50-e80c8a66a26a
Serrano / Eleuterio / Tarapacá, Bulnes, Santiago, RM (Metropolitana)|1900|30|1|1|-33.4480918|-70.6484007|https://www.portalinmobiliario.com/MLC-2117674208-departamento-serrano-eleuterio-tarapaca-id-94623-_JM#position=34&search_layout=grid&type=item&tracking_id=e0366b74-7e4c-4f2c-a25c-8e41c09b9fa8
Ejército - Toesca, Santiago, RM (Metropolitana)|3610|41|1|1|-33.4557562|-70.6637294|https://www.portalinmobiliario.com/MLC-1472960067-venta-1-dormitorio-y-1-bano-nuevo-a-estrenar-_JM#position=26&search_layout=grid&type=item&tracking_id=4824a552-af29-4cd8-87fb-e5735ddcaf98
Av Santa Isabel 517, Santa Isabel, Santiago, RM (Metropolitana)|2250|38|2|1|-33.4497962|-70.6420929|https://www.portalinmobiliario.com/MLC-1458540205-departamento-en-venta-de-2-dorm-43-est-en-santa-isabel-_JM#position=29&search_layout=grid&type=item&tracking_id=00fd1c14-15ca-45b1-8deb-44cba1879f11
Parque Forestal, Metro Bellas Artes, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|11890|235|4|2|-33.4382087|-70.6478153|https://www.portalinmobiliario.com/MLC-1459135287-museo-de-bellas-artes-parque-forestal-centro-historico-_JM#position=22&search_layout=grid&type=item&tracking_id=31680df8-d52e-42f4-8a30-8222d1c902d6
Centro De Santiago, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1550|26|1|1|-33.4334388|-70.6538145|https://www.portalinmobiliario.com/MLC-1453130909-centro-de-santiago-_JM#position=30&search_layout=grid&type=item&tracking_id=0ca39672-0ea5-4efa-9c9d-25851a13f3de
Condor 1071, Barrio República, Santiago, RM (Metropolitana)|2778|32|1|1|-33.4488897|-70.6692655|https://www.portalinmobiliario.com/MLC-2344068178-santo-_JM#position=6&search_layout=grid&type=item&tracking_id=b9c032f9-309d-4116-a5e3-c3ce70f433de
Metro Santa Ana//5 Sur//metro Cal Y Canto, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3220|56|2|2|-33.4365118|-70.6571441|https://www.portalinmobiliario.com/MLC-2324399386-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=18&search_layout=grid&type=item&tracking_id=0ca39672-0ea5-4efa-9c9d-25851a13f3de
Esquina Marin, Santa Isabel, Santiago, RM (Metropolitana)|2284|55|2|1|-33.4455984|-70.6330436|https://www.portalinmobiliario.com/MLC-2060358392-esquina-marin-_JM#position=41&search_layout=grid&type=item&tracking_id=50919d6c-0457-45fd-b52c-646022aa7f6f
San Martín 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2290|36|1|1|-33.4353492|-70.6585272|https://www.portalinmobiliario.com/MLC-1472480665-tu-nuevo-hogar-te-espera-cerca-del-metro-santa-ana-santiago-_JM#position=47&search_layout=grid&type=item&tracking_id=051b4ada-34bb-4aee-88b0-2b4f22f6e389
Metro Parque Ohiggins, Parque O'Higgins, Santiago, RM (Metropolitana)|1550|30|1|1|-33.465072|-70.652978|https://www.portalinmobiliario.com/MLC-2345554572-metro-parque-ohiggins-_JM#position=10&search_layout=grid&type=item&tracking_id=3121f85d-535d-45e2-805e-a650afc0f2b2
Carmen 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3250|65|2|2|-33.4490076|-70.6417258|https://www.portalinmobiliario.com/MLC-2350756306-como-nuevo-vista-oriente-2d-y-2b-en-65m2-mas-estac-y-bod-_JM#position=38&search_layout=grid&type=item&tracking_id=68af4bd7-e50c-4466-9cc9-6981513ff78d
